,avg_bbox_longevity,90p_bbox_longevity,90p_num_bboxes,90p_bbox_speed,90p_bbox_size,avg_num_bboxes,avg_bbox_speed,avg_bbox_size,avg_ego_speed,time_of_day,weather,location,scenario_name
0,40.0,40.0,1.0,85.65646509815167,4230.87605461422,1.0,59.79168636940471,2307.979946152777,9.839007535389577,Day,sunny,location_sf,training_0004-S_24-P0_5
1,12.0,12.0,1.0,108.15886247614861,11963.348346090235,0.3,21.91071977492255,2870.257797106132,9.867627260001262,Day,sunny,location_sf,training_0004-S_24-P1_5
2,6.0,11.0,3.0,203.22881862819253,3270.956020360223,0.75,47.303100085711485,952.989819401045,9.172084840050168,Day,sunny,location_sf,training_0004-S_24-P2_5
3,36.833333333333336,40.0,6.0,280.6821870584696,20169.298039865283,5.525,220.192392462955,8177.688289139371,8.852530385631916,Day,sunny,location_sf,training_0004-S_24-P3_5
4,25.428571428571427,39.0,6.0,209.32725794064984,3387.636791322192,4.564102564102564,170.47048394812043,2728.638435306542,6.345968184936906,Day,sunny,location_sf,training_0004-S_24-P4_5
5,37.333333333333336,40.0,20.0,29.935084763668158,28479.464456708458,19.6,16.61866348054486,23637.817856202975,0.5209184433638245,Day,sunny,location_sf,training_0004-S_14-P0_5
6,37.3,40.0,19.0,118.96825757745066,35753.42594798935,18.65,68.03008468322436,28582.862353502493,1.405903011484635,Day,sunny,location_sf,training_0004-S_14-P1_5
7,29.5,40.0,15.200000000000003,120.61217643899492,48506.65663589571,14.75,84.88752911797883,37447.289503341715,3.0270584096268216,Day,sunny,location_sf,training_0004-S_14-P2_5
8,33.3125,40.0,14.0,157.61536309738483,23772.23196734568,13.325,110.48259319212656,16024.339785685215,2.740352546075548,Day,sunny,location_sf,training_0004-S_14-P3_5
9,34.5,37.0,12.0,14.505317102564463,21510.044969479255,11.18918918918919,7.858574210084221,18403.25111878058,0.2748745706893162,Day,sunny,location_sf,training_0004-S_14-P4_5
10,31.7,40.0,27.1,60.680512511544265,3946.888112365071,23.775,45.64786112803948,3112.8574469529285,17.441841168255888,Day,sunny,location_phx,training_0004-S_0-P0_5
11,27.157894736842106,40.0,16.0,57.01841627678613,3647.2192076784077,12.9,47.06562965853355,2807.03622781603,18.135748090785786,Day,sunny,location_phx,training_0004-S_0-P1_5
12,32.0,40.0,8.0,14.544655312783776,1278.1244058764482,7.2,10.895358195693603,921.3562968074814,18.81837803186948,Day,sunny,location_phx,training_0004-S_0-P2_5
13,34.333333333333336,40.0,8.0,24.34105863061584,9300.432466055088,7.725,20.816114184114333,6720.113973538566,18.739363342636906,Day,sunny,location_phx,training_0004-S_0-P3_5
14,29.444444444444443,39.0,7.0,40.98900033107501,7136.244819301589,6.794871794871795,18.50886940452378,5241.99472482851,17.976408871966104,Day,sunny,location_phx,training_0004-S_0-P4_5
15,22.857142857142858,36.400000000000006,6.100000000000001,76.30023315820051,963.896339364435,4.0,61.8106145983186,630.5226744468077,15.441204478654962,Day,sunny,location_phx,training_0004-S_23-P0_5
16,21.90909090909091,40.0,7.0,72.12351023972806,1196.6380031143797,6.025,44.72386255462553,790.0906829405785,15.66245391460767,Day,sunny,location_phx,training_0004-S_23-P1_5
17,19.1875,40.0,10.0,107.93028349498907,3537.5508906646464,7.675,70.30067409702109,2409.304858252002,13.356813040425852,Day,sunny,location_phx,training_0004-S_23-P2_5
18,18.375,34.40000000000001,19.1,103.78564625376828,5526.407132648206,14.7,87.35342935896286,3599.225433428449,10.182153918667806,Day,sunny,location_phx,training_0004-S_23-P3_5
19,26.433333333333334,37.0,23.0,115.08270858051581,5219.2756784237445,20.86842105263158,93.61767570240546,4258.971772475704,6.752738867525231,Day,sunny,location_phx,training_0004-S_23-P4_5
20,28.477272727272727,40.0,66.0,43.81026270826189,12289.379385722385,62.65,30.72423481964692,10456.717153514564,4.850208937810363,Day,sunny,location_sf,training_0004-S_13-P0_5
21,34.91566265060241,40.0,74.1,23.582433139810313,9452.730805700121,72.45,15.105026584251963,8905.42945937104,2.4582824197564728,Day,sunny,location_sf,training_0004-S_13-P1_5
22,36.54430379746835,40.0,74.0,6.091299855453358,9937.315360784762,72.175,5.407030733465606,9545.973848028148,0.04906002288554212,Day,sunny,location_sf,training_0004-S_13-P2_5
23,36.51315789473684,40.0,71.0,6.692348093515825,13029.088232570339,69.375,5.806034438510258,11297.06513487073,0.08035895696577192,Day,sunny,location_sf,training_0004-S_13-P3_5
24,34.54794520547945,37.0,69.4,8.638671925133208,13600.111713575332,68.16216216216216,7.530716832003318,11267.929280924001,0.4020213563403076,Day,sunny,location_sf,training_0004-S_13-P4_5
